FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,taxon_name,family,genus,species,taxon_group,caab_code,taxon_start_date,taxon_per_m3,phyto_comments,acknowledgements,first_occurrence,parent_taxon_name,training,comments,geom
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244a,34982161,GLTO,-19.9634,148.8053,2014-01-04T17:06:07Z,2014,1,4,17:06:07,Lauderia spp.,Thalassiosiraceae,Lauderia,spp.,Centric diatom,53004900,,3333.3,,Swires,,,,,POINT (148.80528 -19.96336)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2449,34982159,GLTO,-19.9634,148.8053,2014-01-04T17:06:07Z,2014,1,4,17:06:07,Foraminifera,,,,Foraminifera,51200000,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (148.80528 -19.96336)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2448,34982162,GLTO,-19.8514,148.4719,2014-01-04T18:49:48Z,2014,1,4,18:49:48,Tripos spp.,Ceratiaceae,Tripos,spp.,Dinoflagellate,52030900,,3333.3,,Swires,,,,,POINT (148.47192 -19.8514)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2447,34982163,GLTO,-19.8514,148.4719,2014-01-04T18:49:48Z,2014,1,4,18:49:48,Navicula - shaped,Naviculaceae,,,Pennate diatom,99530015,,3333.3,,Swires,,,,,POINT (148.47192 -19.8514)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2446,34982164,GLTO,-19.8514,148.4719,2014-01-04T18:49:48Z,2014,1,4,18:49:48,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Swires,,,,,POINT (148.47192 -19.8514)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2445,34982165,GLTO,-19.698,148.1621,2014-01-04T20:33:29Z,2014,1,4,20:33:29,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Swires,,,,,POINT (148.16213 -19.69804)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2444,34982166,GLTO,-19.3312,147.5748,2014-01-05T00:00:52Z,2014,1,5,0:00:52,Tripos furca type,Ceratiaceae,Tripos,furca type,Dinoflagellate,52030900,5/17/2011,3333.3,,Swires,9/20/2011,Tripos spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (147.57485 -19.33122)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2443,34982167,GLTO,-19.3312,147.5748,2014-01-05T00:00:52Z,2014,1,5,0:00:52,Silicoflagellate 4 points,Dictyochaceae,Dictyocha,spp.,Silicoflagellate,99530006,1/1/2010,3333.3,,Swires,3/2/2010,Silicoflagellate,External training Tony John,,POINT (147.57485 -19.33122)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2442,34982168,GLTO,-19.2003,147.2522,2014-01-05T01:44:33Z,2014,1,5,1:44:33,Lauderia spp.,Thalassiosiraceae,Lauderia,spp.,Centric diatom,53004900,,3333.3,,Swires,,,,,POINT (147.25222 -19.20033)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2441,34976206,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Amphisolenia bidentata,Amphisoleniaceae,Amphisolenia,bidentata,Dinoflagellate,52066003,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2440,34976205,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243f,34976204,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,3333.3,,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243e,34976203,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,6666.7,,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243d,34976202,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Nematocysts,,,,Other,99000015,,3333.3,,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243c,34976201,GLTO,-21.6817,150.5264,2014-11-29T23:55:07Z,2014,11,29,23:55:07,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Swires,,,,,POINT (150.52637 -21.6817)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243b,34976207,GLTO,-21.1636,150.0742,2014-11-30T03:19:46Z,2014,11,30,3:19:46,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,,3333.3,,Swires,,,,,POINT (150.0742 -21.16359)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-243a,34976208,GLTO,-21.1636,150.0742,2014-11-30T03:19:46Z,2014,11,30,3:19:46,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.0742 -21.16359)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2439,34976209,GLTO,-21.1636,150.0742,2014-11-30T03:19:46Z,2014,11,30,3:19:46,Tripos fusus,Ceratiaceae,Tripos,fusus,Dinoflagellate,52030023,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.0742 -21.16359)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2438,34976210,GLTO,-21.1636,150.0742,2014-11-30T03:19:46Z,2014,11,30,3:19:46,Tripos horridus,Ceratiaceae,Tripos,horridus,Dinoflagellate,52030059,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.0742 -21.16359)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2437,34976213,GLTO,-20.6443,149.6252,2014-11-30T06:44:25Z,2014,11,30,6:44:25,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.62519 -20.6443)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2436,34976212,GLTO,-20.6443,149.6252,2014-11-30T06:44:25Z,2014,11,30,6:44:25,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,,3333.3,,Swires,,,,,POINT (149.62519 -20.6443)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2435,34976214,GLTO,-20.6443,149.6252,2014-11-30T06:44:25Z,2014,11,30,6:44:25,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.62519 -20.6443)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2434,34976211,GLTO,-20.6443,149.6252,2014-11-30T06:44:25Z,2014,11,30,6:44:25,Coccolithophore cf.,,,,Coccolithophore,,,3333.3,,Swires,,,,,POINT (149.62519 -20.6443)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2433,34976219,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Tripos horridus,Ceratiaceae,Tripos,horridus,Dinoflagellate,52030059,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2432,34976221,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Tripos hundhausenii,Ceratiaceae,Tripos,hundhausenii,Dinoflagellate,,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2431,34976222,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Tripos macroceros,Ceratiaceae,Tripos,macroceros,Dinoflagellate,52030038,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2430,34976216,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242f,34976217,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,6666.7,,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242e,34976218,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242d,34976220,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Coscinodiscus spp. 400-500 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242c,34976215,GLTO,-20.1239,149.1792,2014-11-30T10:09:04Z,2014,11,30,10:09:04,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3333.3,,Swires,,,,,POINT (149.17925 -20.12385)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242b,34976225,GLTO,-19.7797,148.578,2014-11-30T13:33:43Z,2014,11,30,13:33:43,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (148.57805 -19.77974)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-242a,34976224,GLTO,-19.7797,148.578,2014-11-30T13:33:43Z,2014,11,30,13:33:43,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Swires,,,,,POINT (148.57805 -19.77974)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2429,34976223,GLTO,-19.7797,148.578,2014-11-30T13:33:43Z,2014,11,30,13:33:43,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Swires,,,,,POINT (148.57805 -19.77974)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2428,34979679,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,6666.7,,Swires,,,,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2427,34979683,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Tripos muelleri type,Ceratiaceae,Tripos,muelleri type,Dinoflagellate,52030900,5/17/2011,666.7,*Noted as present in the zoop count*,Swires,6/22/2011,Tripos spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2426,34979681,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Coscinodiscus spp. 400-500 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2425,34979680,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Swires,,,,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2424,34979682,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2423,34979678,GLTO,-19.2027,147.3098,2014-11-30T20:23:01Z,2014,11,30,20:23:01,Coscinodiscus spp.,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,,3333.3,,Swires,,,,,POINT (147.30976 -19.20272)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2422,34984282,GLTO,-22.8191,151.141,2015-04-14T22:33:42Z,2015,4,14,22:33:42,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3333.3,,Swires,,,,,POINT (151.14101 -22.81912)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2421,34984283,GLTO,-22.8191,151.141,2015-04-14T22:33:42Z,2015,4,14,22:33:42,Thalassiosira spp. 10-20 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530009,9/29/2008,3333.3,,Swires,7/30/2009,Thalassiosira spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,Valid in SOCPR since 2008-10-01 and AusCPR since 2011-05-17,POINT (151.14101 -22.81912)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2420,34984028,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241f,34984027,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Bellerochea horologicalis,Bellerocheaceae,Bellerochea,horologicalis,Centric diatom,53081001,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241e,34984026,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Thalassiothrix spp.,Thalassionemataceae,Thalassiothrix,spp.,Pennate diatom,53150901,,10000,,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241d,34983944,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Guinardia spp.,Rhizosoleniaceae,Guinardia,spp.,Centric diatom,53105901,,10000,,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241c,34983943,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,6666.7,,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241b,34983942,GLTO,-22.5054,151.0161,2015-04-15T00:23:20Z,2015,4,15,0:23:20,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Swires,,,,,POINT (151.01609 -22.50536)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-241a,34984036,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Thalassiothrix spp.,Thalassionemataceae,Thalassiothrix,spp.,Pennate diatom,53150901,,6666.7,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2419,34984037,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10000,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2418,34984038,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Tripos macroceros,Ceratiaceae,Tripos,macroceros,Dinoflagellate,52030038,,3333.3,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2417,34984039,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Coscinodiscus spp.,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2416,34984040,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Bellerochea horologicalis,Bellerocheaceae,Bellerochea,horologicalis,Centric diatom,53081001,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2415,34984041,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Odontella spp.,Triceratiaceae,Odontella,spp.,Centric diatom,53070900,1/1/2010,666.7,*Noted as present in the zoop count*,Swires,7/27/2010,Ciliate (Inc. tintinnid),External training Tony John,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2414,34984030,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Epiplocylis spp.,Epiplocylididae,Epiplocylis,spp.,Ciliate,50568900,1/1/2010,3333.3,,Swires,11/23/2010,Ciliate (Inc. tintinnid),External training Tony John,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2413,34984029,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,10000,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2412,34984031,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2411,34984032,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2410,34984033,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,6666.7,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240f,34984034,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,6666.7,,Swires,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240e,34984035,GLTO,-22.1915,150.8917,2015-04-15T02:12:57Z,2015,4,15,2:12:57,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,10000,,Swires,,,,,POINT (150.89174 -22.19151)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240d,34984052,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Spicule,,,,Other,99000022,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240c,34984051,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Coscinodiscus spp.,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240b,34984050,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Bellerochea horologicalis,Bellerocheaceae,Bellerochea,horologicalis,Centric diatom,53081001,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-240a,34984049,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,6666.7,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2409,34984048,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Thalassiothrix spp.,Thalassionemataceae,Thalassiothrix,spp.,Pennate diatom,53150901,,3333.3,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2408,34984047,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,3333.3,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2407,34984046,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2406,34984045,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3333.3,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2405,34984044,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,,3333.3,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2404,34984043,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Dictyocha fibula,Dictyochaceae,Dictyocha,fibula,Silicoflagellate,53380002,1/1/2010,3333.3,,Swires,3/17/2010,Silicoflagellate,Internal training,Valid in SOCPR since 2008-10-01 and AusCPR since 2010-03-01,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2403,34984042,GLTO,-21.885,150.7543,2015-04-15T04:02:34Z,2015,4,15,4:02:34,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,6666.7,,Swires,,,,,POINT (150.75432 -21.885)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2402,34984144,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2401,34984143,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,6666.7,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2400,34984142,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,6666.7,,Swires,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23ff,34984056,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23fe,34984055,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23fd,34984054,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3333.3,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23fc,34984053,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Amphisolenia spp.,Amphisoleniaceae,Amphisolenia,spp.,Dinoflagellate,52066900,,3333.3,,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23fb,34984148,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.52182 -21.63054)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-23fa,34984146,GLTO,-21.6305,150.5218,2015-04-15T05:52:12Z,2015,4,15,5:52:12,Pleurosigma spp. < 150 µm,Pleurosigmataceae,Pleurosigma,spp.,Pennate diatom,53256900,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.52182 -21.63054)
